1,"[0.7963384985923767, 0.7562915682792664, 1.3394876077654772e-05]","[0.7838946580886841, 0.6696614027023315, 0.09667279571294785]","[0.7835434675216675, 0.5741526484489441, 0.1032036617398262]","[0.7717797160148621, 0.5095637440681458, 0.09055238217115402]","[0.7529153823852539, 0.4563060402870178, 0.08206026256084442]","[0.852632999420166, 0.49181750416755676, 0.015545543283224106]","[0.8087577819824219, 0.3764764070510864, 0.022132817655801773]","[0.7847180962562561, 0.3055308163166046, 0.028318317607045174]","[0.767251193523407, 0.25041019916534424, 0.0260931346565485]","[0.8416630625724792, 0.5087870359420776, -0.04068349301815033]","[0.7694435119628906, 0.37591302394866943, -0.041963305324316025]","[0.7253390550613403, 0.3059619069099426, -0.02380388230085373]","[0.691953182220459, 0.25156092643737793, -0.01683839224278927]","[0.813513994216919, 0.5378934741020203, -0.08835247904062271]","[0.7162810564041138, 0.45060235261917114, -0.051841482520103455]","[0.7046082019805908, 0.514272153377533, -0.0018498242134228349]","[0.7198804020881653, 0.5566099882125854, 0.019449427723884583]","[0.7742258906364441, 0.5695650577545166, -0.13206170499324799]","[0.6850780248641968, 0.5060193538665771, -0.08615296334028244]","[0.6775081753730774, 0.5563824772834778, -0.04549122229218483]","[0.6958580017089844, 0.5923902988433838, -0.02730645425617695]"
1,"[0.7661556601524353, 0.7227698564529419, -3.1020674668980064e-06]","[0.7014598846435547, 0.6636356115341187, 0.05232733115553856]","[0.6912272572517395, 0.5839953422546387, 0.02401101402938366]","[0.6770129203796387, 0.5352523326873779, -0.022197820246219635]","[0.6706680059432983, 0.4933314025402069, -0.060303281992673874]","[0.8033491969108582, 0.4889037311077118, -0.008649739436805248]","[0.752677857875824, 0.3903750777244568, -0.01299219112843275]","[0.7213902473449707, 0.32305145263671875, -0.012708636932075024]","[0.7044565081596375, 0.27441471815109253, -0.02234499529004097]","[0.8159890174865723, 0.5075283646583557, -0.0659240260720253]","[0.7463185787200928, 0.37717729806900024, -0.09537094086408615]","[0.6949911117553711, 0.30584824085235596, -0.10229256004095078]","[0.6588030457496643, 0.252620130777359, -0.11798660457134247]","[0.809032678604126, 0.539758563041687, -0.11547933518886566]","[0.7007622122764587, 0.44918474555015564, -0.11999727040529251]","[0.6794431209564209, 0.5190702080726624, -0.07520907372236252]","[0.6946566104888916, 0.5686900615692139, -0.054992515593767166]","[0.7840894460678101, 0.5764949917793274, -0.16646569967269897]","[0.6815428137779236, 0.5103483200073242, -0.14867150783538818]","[0.6621167659759521, 0.5612169504165649, -0.10879243910312653]","[0.6807885766029358, 0.6016901731491089, -0.08685602992773056]"
1,"[0.3651823103427887, 0.9619344472885132, -0.00011756558524211869]","[0.29578113555908203, 0.9205588102340698, -0.00736083323135972]","[0.2569218873977661, 0.8189803957939148, -0.01400007028132677]","[0.2672707140445709, 0.7365970611572266, -0.035727113485336304]","[0.30343255400657654, 0.6825307607650757, -0.054455120116472244]","[0.29051339626312256, 0.7089654207229614, 0.07660312205553055]","[0.25854748487472534, 0.6109840869903564, 0.07510580867528915]","[0.2403346598148346, 0.5516109466552734, 0.0733816847205162]","[0.22936293482780457, 0.5005490183830261, 0.06793775409460068]","[0.3326343894004822, 0.6943621039390564, 0.050696372985839844]","[0.3268001973628998, 0.5740602016448975, 0.046876803040504456]","[0.31751158833503723, 0.4971907138824463, 0.029275743290781975]","[0.31411662697792053, 0.4333777129650116, 0.012108911760151386]","[0.3683597445487976, 0.7070047855377197, 0.011187504976987839]","[0.3458912670612335, 0.6202925443649292, -0.048134125769138336]","[0.3183915615081787, 0.6928426027297974, -0.08064530789852142]","[0.3125530481338501, 0.7576954960823059, -0.08460484445095062]","[0.40279102325439453, 0.7291430830955505, -0.02615801803767681]","[0.368306428194046, 0.6585662961006165, -0.08046377450227737]","[0.3359279930591583, 0.7018005847930908, -0.1060151755809784]","[0.32096436619758606, 0.7551131248474121, -0.11534786969423294]"
1,"[0.3849264085292816, 0.7856036424636841, -8.28351330710575e-05]","[0.32317402958869934, 0.7329134941101074, 0.005082547664642334]","[0.3015429973602295, 0.6254149675369263, 0.007632671855390072]","[0.3271230459213257, 0.5436729192733765, -0.008480805903673172]","[0.37124013900756836, 0.5048569440841675, -0.023464111611247063]","[0.35111361742019653, 0.5404991507530212, 0.10458703339099884]","[0.339535653591156, 0.4380836486816406, 0.12209370732307434]","[0.33471110463142395, 0.3800576329231262, 0.13841170072555542]","[0.33577078580856323, 0.3347458243370056, 0.14857326447963715]","[0.3898066282272339, 0.5353220105171204, 0.07899101823568344]","[0.4051801860332489, 0.42124661803245544, 0.09439124166965485]","[0.4087983965873718, 0.3444161117076874, 0.09393292665481567]","[0.41611748933792114, 0.2885436713695526, 0.09350205957889557]","[0.4193192422389984, 0.5506592392921448, 0.03982086852192879]","[0.41079843044281006, 0.4665813744068146, -0.004274436738342047]","[0.37876713275909424, 0.5277780294418335, -0.03521440178155899]","[0.3668614625930786, 0.5896515250205994, -0.03870633617043495]","[0.447153776884079, 0.5727062821388245, 0.003255528397858143]","[0.42534953355789185, 0.4970055818557739, -0.04024549946188927]","[0.3906551003456116, 0.5284366011619568, -0.06226680800318718]","[0.3701895475387573, 0.5779945850372314, -0.06885015964508057]"
1,"[0.27766358852386475, 0.8060466051101685, -8.658508158987388e-05]","[0.22270429134368896, 0.7479026317596436, 0.019861280918121338]","[0.20639491081237793, 0.6460719108581543, 0.025304479524493217]","[0.2184167504310608, 0.5718374252319336, 0.009883109480142593]","[0.2474842220544815, 0.5336794853210449, -0.007092420011758804]","[0.2563799023628235, 0.5642071962356567, 0.09007549285888672]","[0.25008973479270935, 0.46496066451072693, 0.1034558117389679]","[0.24597249925136566, 0.40730980038642883, 0.11795467138290405]","[0.24671435356140137, 0.3611662983894348, 0.12548759579658508]","[0.2911505103111267, 0.5641260743141174, 0.05690471827983856]","[0.304831326007843, 0.44762247800827026, 0.06529084593057632]","[0.3062509000301361, 0.369240403175354, 0.0594523586332798]","[0.31211626529693604, 0.3095468282699585, 0.05300728604197502]","[0.3194528818130493, 0.5837172865867615, 0.013636896386742592]","[0.29884955286979675, 0.49704620242118835, -0.024581054225564003]","[0.2631431221961975, 0.5459702014923096, -0.050028324127197266]","[0.24992823600769043, 0.5987091064453125, -0.056176215410232544]","[0.34160876274108887, 0.6074541211128235, -0.024604320526123047]","[0.3076554238796234, 0.5368850827217102, -0.06270451843738556]","[0.2726542353630066, 0.5639894604682922, -0.08199077844619751]","[0.25383445620536804, 0.6070424914360046, -0.09100286662578583]"
1,"[0.621534526348114, 0.9718277454376221, -0.00015505007468163967]","[0.5476985573768616, 0.9439362287521362, -0.028159594163298607]","[0.5011186599731445, 0.85124671459198, -0.04557225853204727]","[0.5256374478340149, 0.765208899974823, -0.0694919228553772]","[0.5716955065727234, 0.717751145362854, -0.0824773907661438]","[0.5201956033706665, 0.7231498956680298, 0.0321306474506855]","[0.48299041390419006, 0.6286235451698303, 0.013734303414821625]","[0.46207284927368164, 0.5674211978912354, -0.001141885295510292]","[0.449937105178833, 0.5119494795799255, -0.009849214926362038]","[0.5673931241035461, 0.7021426558494568, 0.019887180998921394]","[0.555754542350769, 0.5888857245445251, 0.006390353664755821]","[0.5441497564315796, 0.5159419178962708, -0.009540040977299213]","[0.5399729609489441, 0.45559635758399963, -0.021758820861577988]","[0.6102153658866882, 0.7163010239601135, -0.003068427089601755]","[0.5924811363220215, 0.6400612592697144, -0.05813146010041237]","[0.5728272795677185, 0.7133619785308838, -0.08949782699346542]","[0.5737971663475037, 0.7737312912940979, -0.09056547284126282]","[0.6555153131484985, 0.7440842986106873, -0.02691318467259407]","[0.6288572549819946, 0.6808009743690491, -0.07291290909051895]","[0.6071153879165649, 0.7326058745384216, -0.09574395418167114]","[0.602724015712738, 0.7834574580192566, -0.09941816329956055]"
1,"[0.7541096806526184, 0.6869823932647705, -0.00010619022214086726]","[0.6856029629707336, 0.6419612169265747, -0.03544524312019348]","[0.652722179889679, 0.5337904095649719, -0.03532562777400017]","[0.6948896050453186, 0.43697023391723633, -0.03768935799598694]","[0.7447636723518372, 0.4026070237159729, -0.02838454768061638]","[0.6546826958656311, 0.46558305621147156, 0.06303129345178604]","[0.6191015839576721, 0.36786770820617676, 0.052497975528240204]","[0.6006222367286682, 0.3071454167366028, 0.04698798432946205]","[0.5905665159225464, 0.2557286024093628, 0.049381766468286514]","[0.7009110450744629, 0.4411963224411011, 0.06236730143427849]","[0.6944501399993896, 0.33778584003448486, 0.0601782351732254]","[0.6841936707496643, 0.2607860565185547, 0.048068784177303314]","[0.6826573610305786, 0.20414945483207703, 0.04720483720302582]","[0.7428993582725525, 0.4486677348613739, 0.0454612597823143]","[0.7442318201065063, 0.3564736843109131, -0.010013880208134651]","[0.7287049889564514, 0.41198208928108215, -0.053687360137701035]","[0.7251860499382019, 0.4754335880279541, -0.05525873601436615]","[0.7860870957374573, 0.46869760751724243, 0.026483330875635147]","[0.7836379408836365, 0.39542561769485474, -0.02601652406156063]","[0.7676185369491577, 0.4221929907798767, -0.05644781515002251]","[0.7599266171455383, 0.47134530544281006, -0.06036166474223137]"
1,"[0.9132363200187683, 0.6488674283027649, -9.199843771057203e-05]","[0.8498464822769165, 0.5922378897666931, -0.042563121765851974]","[0.8273865580558777, 0.4870409369468689, -0.043114498257637024]","[0.8730335235595703, 0.39468613266944885, -0.04398733004927635]","[0.9220005869865417, 0.35967233777046204, -0.03462957963347435]","[0.8178269863128662, 0.42003148794174194, 0.054494548588991165]","[0.7850250005722046, 0.32524043321609497, 0.04607470706105232]","[0.7718685865402222, 0.26471877098083496, 0.04511790722608566]","[0.766101062297821, 0.21263886988162994, 0.05311337858438492]","[0.8640053868293762, 0.4017883539199829, 0.05953443422913551]","[0.8589025139808655, 0.3012659549713135, 0.05979271978139877]","[0.8561174273490906, 0.22797757387161255, 0.052979979664087296]","[0.8597277998924255, 0.17553889751434326, 0.063316710293293]","[0.9061915278434753, 0.4142441153526306, 0.04863867163658142]","[0.9155834913253784, 0.3350253701210022, -0.009271304123103619]","[0.9083389639854431, 0.3891373574733734, -0.05219762772321701]","[0.9064612984657288, 0.4472529888153076, -0.05022520199418068]","[0.9477142095565796, 0.43915101885795593, 0.036501314491033554]","[0.9566290974617004, 0.3707951009273529, -0.0127837173640728]","[0.9486793875694275, 0.3932388424873352, -0.03878949582576752]","[0.944003701210022, 0.4353436827659607, -0.036229368299245834]"
1,"[0.7396183609962463, 0.7355211973190308, -0.00010913915320998058]","[0.6634967923164368, 0.6689956188201904, -0.03516533225774765]","[0.638123095035553, 0.5257969498634338, -0.04317241534590721]","[0.6973052620887756, 0.42209845781326294, -0.05918646603822708]","[0.7633916139602661, 0.3862421214580536, -0.06228327751159668]","[0.678917646408081, 0.4122125804424286, 0.06649798899888992]","[0.6526249647140503, 0.28155356645584106, 0.05025067180395126]","[0.6410603523254395, 0.2027578502893448, 0.0460934042930603]","[0.6407048106193542, 0.13447719812393188, 0.05097391456365585]","[0.7390803694725037, 0.4020029306411743, 0.05485107749700546]","[0.7575015425682068, 0.26439040899276733, 0.04455219581723213]","[0.7634814381599426, 0.16572776436805725, 0.02768237330019474]","[0.7768856883049011, 0.09059077501296997, 0.022171514108777046]","[0.7849788069725037, 0.4276837706565857, 0.026349080726504326]","[0.7921618223190308, 0.3231780230998993, -0.04699266701936722]","[0.7518795132637024, 0.40282249450683594, -0.08591486513614655]","[0.7374282479286194, 0.4809759855270386, -0.07772991806268692]","[0.8303388357162476, 0.4705438017845154, -0.004112027119845152]","[0.8267733454704285, 0.37790197134017944, -0.06496545672416687]","[0.7921754121780396, 0.41880714893341064, -0.09482570737600327]","[0.774132490158081, 0.47687748074531555, -0.0905764177441597]"
1,"[0.7409122586250305, 0.6345654726028442, -6.568155367858708e-05]","[0.7904424071311951, 0.5493881702423096, 0.10104628652334213]","[0.7903013825416565, 0.4617583453655243, 0.11819805204868317]","[0.7646963596343994, 0.4006962478160858, 0.12111981958150864]","[0.7326577305793762, 0.3660221993923187, 0.12542462348937988]","[0.7961586117744446, 0.3800235688686371, -0.00923842377960682]","[0.788885235786438, 0.23957188427448273, -0.005645434837788343]","[0.7798972129821777, 0.15901806950569153, -0.0009488126379437745]","[0.7705287933349609, 0.09652912616729736, -0.00021623091015499085]","[0.7449467778205872, 0.38592633605003357, -0.044454675167798996]","[0.7065252065658569, 0.2326734960079193, -0.039347026497125626]","[0.6818389892578125, 0.15037183463573456, -0.02065546251833439]","[0.6649377942085266, 0.08852818608283997, -0.012071233242750168]","[0.6930934190750122, 0.4109322726726532, -0.06095891445875168]","[0.6437489986419678, 0.30697330832481384, 0.0024523278698325157]","[0.6485883593559265, 0.35123834013938904, 0.063182033598423]","[0.6641459465026855, 0.3899323642253876, 0.08670041710138321]","[0.6438769102096558, 0.4459373652935028, -0.07359310984611511]","[0.6116902828216553, 0.3685322403907776, -0.0027938103303313255]","[0.6200610995292664, 0.40444228053092957, 0.0439043827354908]","[0.634032130241394, 0.44067177176475525, 0.0651123896241188]"
1,"[0.9444759488105774, 0.7501453161239624, -0.0001377185108140111]","[0.9709398746490479, 0.6261007785797119, 0.1528995931148529]","[0.9524582624435425, 0.5047508478164673, 0.1771795004606247]","[0.9117534160614014, 0.4367066025733948, 0.16869904100894928]","[0.8687331080436707, 0.3906359076499939, 0.15979638695716858]","[0.9931631088256836, 0.3742249310016632, 0.04086907207965851]","[0.9561118483543396, 0.19753572344779968, 0.04584215208888054]","[0.9339324831962585, 0.08861732482910156, 0.04099670425057411]","[0.9168482422828674, -0.0014742016792297363, 0.028746867552399635]","[0.9476684331893921, 0.39360660314559937, -0.034656278789043427]","[0.8687126636505127, 0.2005588710308075, -0.03659069165587425]","[0.8175981640815735, 0.09168380498886108, -0.026728449389338493]","[0.779906690120697, 0.005639821290969849, -0.025208916515111923]","[0.8918423056602478, 0.43846744298934937, -0.08947627991437912]","[0.7861899733543396, 0.32517024874687195, -0.027694962918758392]","[0.7873218059539795, 0.40012481808662415, 0.03456724435091019]","[0.8133639693260193, 0.45268887281417847, 0.05966915935277939]","[0.8295873403549194, 0.49518415331840515, -0.1375839114189148]","[0.7467753887176514, 0.41558313369750977, -0.06258390098810196]","[0.7577415108680725, 0.4723665118217468, -0.008044112473726273]","[0.7851303219795227, 0.5173996686935425, 0.014760972000658512]"
